BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
195706,13,1830,195706,13,1830,,9984275,ARKANSAS,5,1957,June,Tornado,C,45,FAULKNER,,6/13/57 18:30,CST,6/13/57 18:30,0,0,0,0,0K,0,,0,,,,F2,4.5,440,,,,,0,,,0,,,35.32,-92.43,35.35,-92.37
195706,14,1810,195706,14,1810,,9984277,ARKANSAS,5,1957,June,Thunderstorm Wind,C,0,,,6/14/57 18:10,CST,6/14/57 18:10,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.2,-94.58,,
195706,17,1200,195706,17,1200,,9984278,ARKANSAS,5,1957,June,Hail,C,21,CLAY,,6/17/57 12:00,CST,6/17/57 12:00,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,36.28,-90.18,,
195705,22,2355,195705,22,2355,,9984263,ARKANSAS,5,1957,May,Thunderstorm Wind,C,119,PULASKI,,5/22/57 23:55,CST,5/22/57 23:55,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.7,-92.18,,
195705,23,1636,195705,23,1636,,9984264,ARKANSAS,5,1957,May,Tornado,C,27,COLUMBIA,,5/23/57 16:36,CST,5/23/57 16:36,0,0,0,0,25K,0,,0,,,,F2,4.6,880,,,,,0,,,0,,,33.35,-93.22,33.42,-93.22
195705,23,1820,195705,23,1820,,9984266,ARKANSAS,5,1957,May,Thunderstorm Wind,C,139,UNION,,5/23/57 18:20,CST,5/23/57 18:20,0,0,0,0,0,0,,70,,,,,0,0,,,,,0,,,0,,,33.2,-92.78,,
195705,23,1900,195705,23,1900,,9984267,ARKANSAS,5,1957,May,Thunderstorm Wind,C,27,COLUMBIA,,5/23/57 19:00,CST,5/23/57 19:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.28,-93.18,,
195705,23,1920,195705,23,1920,,9984268,ARKANSAS,5,1957,May,Tornado,C,43,DREW,,5/23/57 19:20,CST,5/23/57 19:20,0,0,0,0,250K,0,,0,,,,F3,5.2,27,,,,,0,,,0,,,33.62,-91.83,33.65,-91.75
195705,25,600,195705,25,600,,9984269,ARKANSAS,5,1957,May,Tornado,C,51,GARLAND,,5/25/57 6:00,CST,5/25/57 6:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,34.6,-93.1,,
195705,25,606,195705,25,606,,9984270,ARKANSAS,5,1957,May,Tornado,C,51,GARLAND,,5/25/57 6:06,CST,5/25/57 6:06,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,34.6,-93.1,,
195704,23,400,195704,23,400,,9984233,ARKANSAS,5,1957,April,Tornado,C,115,POPE,,4/23/57 4:00,CST,4/23/57 4:00,0,0,0,0,.25K,0,,0,,,,F1,0.3,100,,,,,0,,,0,,,35.3,-93.13,,
195704,25,2359,195704,25,2359,,9984234,ARKANSAS,5,1957,April,Tornado,C,31,CRAIGHEAD,,4/25/57 23:59,CST,4/25/57 23:59,0,0,0,0,0K,0,,0,,,,F3,0.5,313,,,,,0,,,0,,,35.8,-90.7,,
195704,26,1200,195704,26,1200,,9984235,ARKANSAS,5,1957,April,Thunderstorm Wind,C,19,CLARK,,4/26/57 12:00,CST,4/26/57 12:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.08,-93.08,,
195706,7,1900,195706,7,1900,,10061525,MISSOURI,29,1957,June,Thunderstorm Wind,C,21,BUCHANAN,,6/7/57 19:00,CST,6/7/57 19:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.78,-94.9,,
195706,11,100,195706,11,100,,10061527,MISSOURI,29,1957,June,Thunderstorm Wind,C,51,COLE,,6/11/57 1:00,CST,6/11/57 1:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38.58,-92.18,,
195706,11,1845,195706,11,1845,,10061528,MISSOURI,29,1957,June,Thunderstorm Wind,C,47,CLAY,,6/11/57 18:45,CST,6/11/57 18:45,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.2,-94.58,,
195706,11,1900,195706,11,1900,,10061529,MISSOURI,29,1957,June,Thunderstorm Wind,C,37,CASS,,6/11/57 19:00,CST,6/11/57 19:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38.78,-94.5,,
195706,11,2057,195706,11,2057,,10061530,MISSOURI,29,1957,June,Thunderstorm Wind,C,19,BOONE,,6/11/57 20:57,CST,6/11/57 20:57,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39,-92.5,,
195706,11,2300,195706,11,2300,,10061531,MISSOURI,29,1957,June,Thunderstorm Wind,C,71,FRANKLIN,,6/11/57 23:00,CST,6/11/57 23:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38.5,-91.28,,
195706,11,2330,195706,11,2330,,10061532,MISSOURI,29,1957,June,Thunderstorm Wind,C,19,BOONE,,6/11/57 23:30,CST,6/11/57 23:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39,-92.4,,
195706,12,100,195706,12,100,,10061533,MISSOURI,29,1957,June,Thunderstorm Wind,C,189,ST. LOUIS,,6/12/57 1:00,CST,6/12/57 1:00,0,0,0,0,0,0,,65,,,,,0,0,,,,,0,,,0,,,38.78,-90.4,,
195706,13,2300,195706,13,2300,,10061535,MISSOURI,29,1957,June,Thunderstorm Wind,C,83,HENRY,,6/13/57 23:00,CST,6/13/57 23:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38.38,-93.78,,
195706,14,300,195706,14,300,,10061536,MISSOURI,29,1957,June,Thunderstorm Wind,C,147,NODAWAY,,6/14/57 3:00,CST,6/14/57 3:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.28,-94.78,,
195705,24,500,195705,24,500,,10080600,NEW MEXICO,35,1957,May,Tornado,C,9,CURRY,,5/24/57 5:00,CST,5/24/57 5:00,0,0,0,0,250K,0,,0,,,,F2,36.5,37,,,,,0,,,0,,,34.43,-103.55,34.77,-103.05
195705,24,630,195705,24,630,,10080601,NEW MEXICO,35,1957,May,Thunderstorm Wind,C,9,CURRY,,5/24/57 6:30,CST,5/24/57 6:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.5,-103.4,,
195705,27,1830,195705,27,1830,,10080602,NEW MEXICO,35,1957,May,Tornado,C,37,QUAY,,5/27/57 18:30,CST,5/27/57 18:30,0,0,0,0,.03K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35,-103.73,,
195705,29,1745,195705,29,1745,,10080603,NEW MEXICO,35,1957,May,Hail,C,25,LEA,,5/29/57 17:45,CST,5/29/57 17:45,0,0,0,0,0,0,,3.75,,,,,0,0,,,,,0,,,0,,,32.7,-103.08,,
195705,30,1320,195705,30,1320,,10080604,NEW MEXICO,35,1957,May,Tornado,C,49,SANTA FE,,5/30/57 13:20,CST,5/30/57 13:20,0,0,0,0,.03K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35.2,-105.9,,
195705,30,1445,195705,30,1445,,10080605,NEW MEXICO,35,1957,May,Tornado,C,57,TORRANCE,,5/30/57 14:45,CST,5/30/57 14:45,0,0,0,0,.03K,0,,0,,,,F0,0,33,,,,,0,,,0,,,34.37,-105.7,,
195705,30,1500,195705,30,1500,,10080606,NEW MEXICO,35,1957,May,Tornado,C,27,LINCOLN,,5/30/57 15:00,CST,5/30/57 15:00,0,0,0,0,.03K,0,,0,,,,F0,0,33,,,,,0,,,0,,,34.17,-105.5,,
195705,30,1800,195705,30,1800,,10080608,NEW MEXICO,35,1957,May,Hail,C,25,LEA,,5/30/57 18:00,CST,5/30/57 18:00,0,0,0,0,0,0,,2.75,,,,,0,0,,,,,0,,,0,,,32.7,-103.08,,
195705,30,2000,195705,30,2000,,10080609,NEW MEXICO,35,1957,May,Tornado,C,25,LEA,,5/30/57 20:00,CST,5/30/57 20:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,32.43,-103.18,,
195705,30,2039,195705,30,2039,,10080610,NEW MEXICO,35,1957,May,Tornado,C,25,LEA,,5/30/57 20:39,CST,5/30/57 20:39,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,32.43,-103.15,,
195705,31,1515,195705,31,1515,,10080611,NEW MEXICO,35,1957,May,Tornado,C,1,BERNALILLO,,5/31/57 15:15,CST,5/31/57 15:15,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,34.92,-106.75,,
195705,31,1530,195705,31,1530,,10080612,NEW MEXICO,35,1957,May,Hail,C,9,CURRY,,5/31/57 15:30,CST,5/31/57 15:30,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,34.38,-103.18,,
195707,15,1550,195707,15,1550,,10080613,NEW MEXICO,35,1957,July,Hail,C,1,BERNALILLO,,7/15/57 15:50,CST,7/15/57 15:50,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,35,-106.58,,
195709,11,1600,195709,11,1600,,10080614,NEW MEXICO,35,1957,September,Hail,C,25,LEA,,9/11/57 16:00,CST,9/11/57 16:00,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,32.7,-103.5,,
195709,13,1800,195709,13,1800,,10080615,NEW MEXICO,35,1957,September,Thunderstorm Wind,C,5,CHAVES,,9/13/57 18:00,CST,9/13/57 18:00,0,0,0,0,0,0,,60,,,,,0,0,,,,,0,,,0,,,33.38,-104.5,,
195709,26,1600,195709,26,1600,,10080616,NEW MEXICO,35,1957,September,Hail,C,41,ROOSEVELT,,9/26/57 16:00,CST,9/26/57 16:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,34.2,-103.3,,
195710,11,1700,195710,11,1700,,10080617,NEW MEXICO,35,1957,October,Hail,C,51,SIERRA,,10/11/57 17:00,CST,10/11/57 17:00,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,32.88,-107.18,,
195705,10,1630,195705,10,1630,,10075682,NEW YORK,36,1957,May,Thunderstorm Wind,C,0,,,5/10/57 16:30,CST,5/10/57 16:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.88,-73.68,,
195706,13,1600,195706,13,1600,,10075683,NEW YORK,36,1957,June,Thunderstorm Wind,C,9,CATTARAUGUS,,6/13/57 16:00,CST,6/13/57 16:00,0,0,0,0,0,0,,53,,,,,0,0,,,,,0,,,0,,,42.08,-78.4,,
195706,13,1745,195706,13,1745,,10075684,NEW YORK,36,1957,June,Thunderstorm Wind,C,101,STEUBEN,,6/13/57 17:45,CST,6/13/57 17:45,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.08,-77.08,,
195706,14,1630,195706,14,1630,,10075685,NEW YORK,36,1957,June,Hail,C,27,DUTCHESS,,6/14/57 16:30,CST,6/14/57 16:30,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,42.08,-73.9,,
195706,28,1300,195706,28,1300,,10075686,NEW YORK,36,1957,June,Thunderstorm Wind,C,13,CHAUTAUQUA,,6/28/57 13:00,CST,6/28/57 13:00,0,0,0,0,0,0,,100,,,,,0,0,,,,,0,,,0,,,42.08,-79.18,,
195707,7,1400,195707,7,1400,,10075687,NEW YORK,36,1957,July,Thunderstorm Wind,C,105,SULLIVAN,,7/7/57 14:00,CST,7/7/57 14:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,41.7,-74.78,,
195707,14,1230,195707,14,1230,,10075688,NEW YORK,36,1957,July,Thunderstorm Wind,C,115,WASHINGTON,,7/14/57 12:30,CST,7/14/57 12:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,43.28,-73.5,,
195707,14,1445,195707,14,1445,,10075689,NEW YORK,36,1957,July,Hail,C,31,ESSEX,,7/14/57 14:45,CST,7/14/57 14:45,0,0,0,0,0,0,,3,,,,,0,0,,,,,0,,,0,,,44.5,-73.5,,
195707,14,1445,195707,14,1445,,10075690,NEW YORK,36,1957,July,Thunderstorm Wind,C,31,ESSEX,,7/14/57 14:45,CST,7/14/57 14:45,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,44.5,-73.5,,
195707,22,1259,195707,22,1259,,10075691,NEW YORK,36,1957,July,Thunderstorm Wind,C,71,ORANGE,,7/22/57 12:59,CST,7/22/57 12:59,0,0,0,0,0,0,,50,,,,,0,0,,,,,0,,,0,,,41.5,-74.08,,
195707,27,1400,195707,27,1400,,10075692,NEW YORK,36,1957,July,Thunderstorm Wind,C,101,STEUBEN,,7/27/57 14:00,CST,7/27/57 14:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.08,-77.18,,
195707,30,1630,195707,30,1630,,10075693,NEW YORK,36,1957,July,Hail,C,27,DUTCHESS,,7/30/57 16:30,CST,7/30/57 16:30,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,41.58,-73.9,,
195707,30,1630,195707,30,1630,,10075694,NEW YORK,36,1957,July,Thunderstorm Wind,C,27,DUTCHESS,,7/30/57 16:30,CST,7/30/57 16:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,41.58,-73.9,,
195708,3,1700,195708,3,1700,,10075695,NEW YORK,36,1957,August,Thunderstorm Wind,C,7,BROOME,,8/3/57 17:00,CST,8/3/57 17:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.2,-76,,
195712,20,2000,195712,20,2000,,10075696,NEW YORK,36,1957,December,Thunderstorm Wind,C,55,MONROE,,12/20/57 20:00,CST,12/20/57 20:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,43.28,-77.58,,
195707,7,1800,195707,7,1800,,10071008,NEBRASKA,31,1957,July,Hail,C,41,CUSTER,,7/7/57 18:00,CST,7/7/57 18:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,41.28,-99.68,,
195707,7,1930,195707,7,1930,,10071009,NEBRASKA,31,1957,July,Tornado,C,57,DUNDY,,7/7/57 19:30,CST,7/7/57 19:30,1,0,0,0,.03K,0,,0,,,,F2,34.2,33,,,,,0,,,0,,,40.13,-101.98,40.13,-101.33
195707,7,2000,195707,7,2000,,10071010,NEBRASKA,31,1957,July,Thunderstorm Wind,C,57,DUNDY,,7/7/57 20:00,CST,7/7/57 20:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40,-101.5,,
195707,7,2100,195707,7,2100,,10071012,NEBRASKA,31,1957,July,Hail,C,3,ANTELOPE,,7/7/57 21:00,CST,7/7/57 21:00,0,0,0,0,0,0,,2.5,,,,,0,0,,,,,0,,,0,,,42.08,-98,,
195707,7,2230,195707,7,2230,,10071014,NEBRASKA,31,1957,July,Hail,C,179,WAYNE,,7/7/57 22:30,CST,7/7/57 22:30,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,42.2,-97.18,,
195707,8,11,195707,8,11,,10071015,NEBRASKA,31,1957,July,Thunderstorm Wind,C,121,MERRICK,,7/8/57 0:11,CST,7/8/57 0:11,0,0,0,0,0,0,,63,,,,,0,0,,,,,0,,,0,,,41,-98.28,,
195707,12,1730,195707,12,1730,,10071016,NEBRASKA,31,1957,July,Hail,C,15,BOYD,,7/12/57 17:30,CST,7/12/57 17:30,0,0,0,0,0,0,,2.5,,,,,0,0,,,,,0,,,0,,,42.78,-98.4,,
195706,13,1825,195706,13,1825,,9984274,ARKANSAS,5,1957,June,Tornado,C,45,FAULKNER,,6/13/57 18:25,CST,6/13/57 18:25,0,0,0,0,2.5K,0,,0,,,,F2,1,27,,,,,0,,,0,,,35.37,-92.4,,
195707,2,1900,195707,2,1900,,10049870,MISSISSIPPI,28,1957,July,Thunderstorm Wind,C,21,CLAIBORNE,,7/2/57 19:00,CST,7/2/57 19:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,31.9,-90.9,,
195707,2,2030,195707,2,2030,,10049871,MISSISSIPPI,28,1957,July,Thunderstorm Wind,C,67,JONES,,7/2/57 20:30,CST,7/2/57 20:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,31.7,-89.28,,
195708,10,1723,195708,10,1723,,10049872,MISSISSIPPI,28,1957,August,Tornado,C,47,HARRISON,,8/10/57 17:23,CST,8/10/57 17:23,0,0,0,0,.03K,0,,0,,,,F0,0,33,,,,,0,,,0,,,30.52,-89.33,,
195709,16,1330,195709,16,1330,,10042632,MAINE,23,1957,September,Tornado,C,3,AROOSTOOK,,9/16/57 13:30,CST,9/16/57 13:30,0,0,0,0,2.5K,0,,0,,,,F2,2.7,50,,,,,0,,,0,,,45.8,-68.3,45.8,-68.22
195706,21,1852,195706,21,1852,,10070995,NEBRASKA,31,1957,June,Tornado,C,155,SAUNDERS,,6/21/57 18:52,CST,6/21/57 18:52,0,0,0,0,.03K,0,,0,,,,,0,33,,,,,0,,,0,,,41.1,-96.83,,
195706,21,1900,195706,21,1900,,10070996,NEBRASKA,31,1957,June,Hail,C,185,YORK,,6/21/57 19:00,CST,6/21/57 19:00,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,40.88,-97.58,,
195706,26,2130,195706,26,2130,,10070997,NEBRASKA,31,1957,June,Hail,C,29,CHASE,,6/26/57 21:30,CST,6/26/57 21:30,0,0,0,0,0,0,,3,,,,,0,0,,,,,0,,,0,,,40.5,-101.9,,
195706,27,1900,195706,27,1900,,10070998,NEBRASKA,31,1957,June,Tornado,C,129,NUCKOLLS,,6/27/57 19:00,CST,6/27/57 19:00,0,0,0,0,25K,0,,0,,,,F1,9.7,33,,,,,0,,,0,,,40.2,-97.92,40.23,-97.73
195706,27,1905,195706,27,1905,,10070999,NEBRASKA,31,1957,June,Tornado,C,169,THAYER,,6/27/57 19:05,CST,6/27/57 19:05,0,0,0,0,.03K,0,,0,,,,F0,5.9,33,,,,,0,,,0,,,40.33,-97.8,40.4,-97.72
195706,29,845,195706,29,845,,10071000,NEBRASKA,31,1957,June,Hail,C,109,LANCASTER,,6/29/57 8:45,CST,6/29/57 8:45,0,0,0,0,0,0,,2.75,,,,,0,0,,,,,0,,,0,,,41,-96.78,,
195707,2,400,195707,2,400,,10071001,NEBRASKA,31,1957,July,Thunderstorm Wind,C,15,BOYD,,7/2/57 4:00,CST,7/2/57 4:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.88,-98.78,,
195707,2,530,195707,2,530,,10071002,NEBRASKA,31,1957,July,Hail,C,39,CUMING,,7/2/57 5:30,CST,7/2/57 5:30,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,42.08,-96.68,,
195707,2,1700,195707,2,1700,,10071003,NEBRASKA,31,1957,July,Tornado,C,63,FRONTIER,,7/2/57 17:00,CST,7/2/57 17:00,0,0,0,0,0K,0,,0,,,,F2,0,880,,,,,0,,,0,,,40.52,-100.6,,
195707,2,2030,195707,2,2030,,10071004,NEBRASKA,31,1957,July,Tornado,C,39,CUMING,,7/2/57 20:30,CST,7/2/57 20:30,0,0,0,0,.03K,0,,0,,,,F1,0.2,33,,,,,0,,,0,,,41.98,-96.92,,
195707,3,2100,195707,3,2100,,10071005,NEBRASKA,31,1957,July,Tornado,C,101,KEITH,,7/3/57 21:00,CST,7/3/57 21:00,0,0,0,0,2.5K,0,,0,,,,F1,0.8,33,,,,,0,,,0,,,41.05,-101.55,,
195707,3,2230,195707,3,2230,,10071006,NEBRASKA,31,1957,July,Tornado,C,41,CUSTER,,7/3/57 22:30,CST,7/3/57 22:30,0,0,0,0,.03K,0,,0,,,,,0,33,,,,,0,,,0,,,41.27,-99.93,,
195707,4,1715,195707,4,1715,,10071007,NEBRASKA,31,1957,July,Tornado,C,63,FRONTIER,,7/4/57 17:15,CST,7/4/57 17:15,0,0,0,0,25K,0,,0,,,,,0,33,,,,,0,,,0,,,40.65,-100.42,,
195706,15,2300,195706,15,2300,,10070982,NEBRASKA,31,1957,June,Hail,C,3,ANTELOPE,,6/15/57 23:00,CST,6/15/57 23:00,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,42.28,-97.9,,
195706,16,30,195706,16,30,,10070983,NEBRASKA,31,1957,June,Tornado,C,65,FURNAS,,6/16/57 0:30,CST,6/16/57 0:30,0,0,0,0,25K,0,,0,,,,F1,12.8,33,,,,,0,,,0,,,40.15,-99.8,40.3,-99.65
195706,16,1430,195706,16,1430,,10070984,NEBRASKA,31,1957,June,Hail,C,61,FRANKLIN,,6/16/57 14:30,CST,6/16/57 14:30,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,40.08,-98.9,,
195706,16,1505,195706,16,1505,,10070985,NEBRASKA,31,1957,June,Hail,C,111,LINCOLN,,6/16/57 15:05,CST,6/16/57 15:05,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,40.88,-101.18,,
195706,16,1700,195706,16,1700,,10070986,NEBRASKA,31,1957,June,Hail,C,29,CHASE,,6/16/57 17:00,CST,6/16/57 17:00,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,40.7,-101.58,,
195706,16,1730,195706,16,1730,,10070987,NEBRASKA,31,1957,June,Hail,C,57,DUNDY,,6/16/57 17:30,CST,6/16/57 17:30,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,40.08,-101.4,,
195706,16,1745,195706,16,1745,,10070988,NEBRASKA,31,1957,June,Hail,C,111,LINCOLN,,6/16/57 17:45,CST,6/16/57 17:45,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,41.08,-100.68,,
195706,16,1800,195706,16,1800,,10070989,NEBRASKA,31,1957,June,Hail,C,9,BLAINE,,6/16/57 18:00,CST,6/16/57 18:00,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,42,-99.9,,
195706,16,2100,195706,16,2100,,10070990,NEBRASKA,31,1957,June,Hail,C,85,HAYES,,6/16/57 21:00,CST,6/16/57 21:00,0,0,0,0,0,0,,2.75,,,,,0,0,,,,,0,,,0,,,40.5,-101,,
195706,21,1630,195706,21,1630,,10070991,NEBRASKA,31,1957,June,Hail,C,161,SHERIDAN,,6/21/57 16:30,CST,6/21/57 16:30,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,42.7,-102.18,,
195706,21,1815,195706,21,1815,,10070992,NEBRASKA,31,1957,June,Tornado,C,185,YORK,,6/21/57 18:15,CST,6/21/57 18:15,0,0,0,0,250K,0,,0,,,,F3,5.4,33,,,,,0,,,0,,,40.9,-97.47,40.9,-97.35
195706,21,1830,195706,21,1830,,10070993,NEBRASKA,31,1957,June,Tornado,C,23,BUTLER,,6/21/57 18:30,CST,6/21/57 18:30,0,0,0,0,.25K,0,,0,,,,F1,1,100,,,,,0,,,0,,,41.35,-97.32,,
195706,21,1830,195706,21,1830,,10070994,NEBRASKA,31,1957,June,Thunderstorm Wind,C,159,SEWARD,,6/21/57 18:30,CST,6/21/57 18:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.88,-97.08,,
195707,1,1900,195707,1,1900,,9980856,ARKANSAS,5,1957,July,Thunderstorm Wind,C,81,LITTLE RIVER,,7/1/57 19:00,CST,7/1/57 19:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.7,-94,,
195707,29,2203,195707,29,2203,,9980857,ARKANSAS,5,1957,July,Thunderstorm Wind,C,119,PULASKI,,7/29/57 22:03,CST,7/29/57 22:03,0,0,0,0,0,0,,65,,,,,0,0,,,,,0,,,0,,,34.7,-92.18,,
195707,29,2300,195707,29,2300,,9980858,ARKANSAS,5,1957,July,Thunderstorm Wind,C,85,LONOKE,,7/29/57 23:00,CST,7/29/57 23:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.7,-91.9,,
195708,5,2045,195708,5,2045,,9980859,ARKANSAS,5,1957,August,Thunderstorm Wind,C,117,PRAIRIE,,8/5/57 20:45,CST,8/5/57 20:45,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35,-91.5,,
195708,14,1500,195708,14,1500,,9980860,ARKANSAS,5,1957,August,Thunderstorm Wind,C,31,CRAIGHEAD,,8/14/57 15:00,CST,8/14/57 15:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.88,-90.58,,
195711,17,1730,195711,17,1730,,9980861,ARKANSAS,5,1957,November,Hail,C,133,SEVIER,,11/17/57 17:30,CST,11/17/57 17:30,0,0,0,0,0,0,,2.25,,,,,0,0,,,,,0,,,0,,,34,-94.28,,
195711,17,1830,195711,17,1830,,9980862,ARKANSAS,5,1957,November,Hail,C,97,MONTGOMERY,,11/17/57 18:30,CST,11/17/57 18:30,0,0,0,0,0,0,,3.5,,,,,0,0,,,,,0,,,0,,,34.5,-93.58,,
195711,18,330,195711,18,330,,9980863,ARKANSAS,5,1957,November,Thunderstorm Wind,C,51,GARLAND,,11/18/57 3:30,CST,11/18/57 3:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.58,-93.18,,
195712,19,1244,195712,19,1244,,9980864,ARKANSAS,5,1957,December,Tornado,C,27,COLUMBIA,,12/19/57 12:44,CST,12/19/57 12:44,9,0,2,0,25K,0,,0,,,,F4,8.9,33,,,,,0,,,0,,,33.35,-93.25,33.43,-93.13
195712,19,1300,195712,19,1300,,9980865,ARKANSAS,5,1957,December,Tornado,C,103,OUACHITA,,12/19/57 13:00,CST,12/19/57 13:00,0,0,0,0,25K,0,,0,,,,F4,8.8,33,,,,,0,,,0,,,33.43,-93.13,33.52,-93.02
195712,19,1540,195712,19,1540,,9980866,ARKANSAS,5,1957,December,Tornado,C,69,JEFFERSON,,12/19/57 15:40,CST,12/19/57 15:40,0,0,0,0,25K,0,,0,,,,F3,3.8,100,,,,,0,,,0,,,34.38,-91.95,34.43,-91.92
195704,25,1715,195704,25,1715,,10075680,NEW YORK,36,1957,April,Tornado,C,29,ERIE,,4/25/57 17:15,CST,4/25/57 17:15,0,0,0,0,25K,0,,0,,,,F1,0.5,17,,,,,0,,,0,,,42.9,-78.7,,
195704,27,1600,195704,27,1600,,10075681,NEW YORK,36,1957,April,Thunderstorm Wind,C,29,ERIE,,4/27/57 16:00,CST,4/27/57 16:00,0,0,0,0,0,0,,62,,,,,0,0,,,,,0,,,0,,,42.88,-78.68,,
195705,15,1630,195705,15,1630,,10039241,MASSACHUSETTS,25,1957,May,Hail,C,17,MIDDLESEX,,5/15/57 16:30,CST,5/15/57 16:30,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,42.38,-71.18,,
